1881,Lavina,F,18
1881,Isa,F,17
1881,Eugenie,F,16
1881,Sidney,F,16
1881,Marjorie,F,15
1881,Constance,F,14
1881,Madeline,F,14
1881,Annabelle,F,13
1881,Malvina,F,13
1881,Camille,F,12
1881,Samantha,F,12
1881,Audrey,F,11
1881,Jeanne,F,11
1881,Ocie,F,11
1881,Almira,F,10
1881,Emelia,F,10
1881,Judith,F,10
1881,Mintie,F,10
1881,Zola,F,10
1881,Doshia,F,9
1881,Honora,F,9
1881,Mercy,F,9
1881,Zilpah,F,9
1881,Besse,F,8
1881,Edwina,F,8
1881,Juana,F,8
1881,Myrtice,F,8
1881,Theresia,F,8
1881,Alfreda,F,7
1881,Claudie,F,7
1881,Effa,F,7
1881,Gusta,F,7
1881,Lulie,F,7
1881,Rae,F,7
1881,Albertine,F,6
1881,Carry,F,6
1881,Dossie,F,6
1881,Evaline,F,6
1881,Ivah,F,6
1881,Luvenia,F,6
1881,Odie,F,6
1881,Sammie,F,6
1881,Ursula,F,6
1881,Alba,F,5
1881,Bama,F,5
1881,Claudine,F,5
1881,Ena,F,5
1881,Glenn,F,5
1881,Jo,F,5
1881,Lavenia,F,5
1881,Lonnie,F,5
1881,Nealie,F,5
1881,Ressie,F,5
1881,Thea,F,5
1881,James,M,5442
1881,Walter,M,1670
1881,Joe,M,639
1881,Alfred,M,466
1881,Tom,M,349
1881,Claude,M,302
1881,Francis,M,259
1881,Jack,M,197
1881,Philip,M,156
1881,Willis,M,142
1881,Leo,M,122
1881,Victor,M,110
1881,Jay,M,96
1881,Gilbert,M,92
1881,Lester,M,87
1881,Wilbur,M,81
1881,Wiley,M,76
1881,Christopher,M,68
1881,Winfield,M,65
1881,Andy,M,58
1881,Marshall,M,56
1881,Pearl,M,52
1881,Sherman,M,47
1881,Ambrose,M,43
1881,Elias,M,41
1881,Clifton,M,39
1881,Hugo,M,36
1881,Grant,M,33
1881,Lorenzo,M,32
1881,Roland,M,30
1881,Myron,M,29
1881,Archibald,M,27
1881,Spencer,M,26
1881,Clay,M,24
1881,Hans,M,23
1881,Foster,M,22
1881,Christ,M,21
1881,Lynn,M,21
1881,Orrin,M,20
1881,Oren,M,19
1881,Harmon,M,18
1881,Ulysses,M,18
1881,Gabriel,M,17
1881,Coleman,M,16
1881,Aubrey,M,15
1881,Mat,M,15
1881,Axel,M,14
1881,Judge,M,14
1881,Sandy,M,14
1881,Harve,M,13
1881,Abel,M,12
1881,Ernst,M,12
1881,Parker,M,12
1881,Alton,M,11
1881,Ford,M,11
1881,Mortimer,M,11
1881,Alonza,M,10
1881,Finley,M,10
1881,Rupert,M,10
1881,Wylie,M,10
1881,Bryant,M,9
1881,Dolph,M,9
1881,Harper,M,9
1881,Milford,M,9
1881,Rafael,M,9
1881,Aloysius,M,8
1881,Connie,M,8
1881,Herschel,M,8
1881,Marcellus,M,8
1881,Sanders,M,8
1881,Wendell,M,8
1881,Ammon,M,7
1881,Cora,M,7
1881,Erving,M,7
1881,Handy,M,7
1881,Mac,M,7
1881,Percival,M,7
1881,Sheldon,M,7
1881,Alfonso,M,6
1881,Bernhard,M,6
1881,Casimiro,M,6
1881,Gary,M,6
1881,Howell,M,6
1881,Lorenza,M,6
1881,Orla,M,6
1881,Starling,M,6
1881,Webb,M,6
1881,Arden,M,5
1881,Burrell,M,5
1881,Coley,M,5
1881,Duke,M,5
1881,Ephram,M,5
1881,Garner,M,5
1881,Harvie,M,5
1881,Joesph,M,5
1881,Layton,M,5
1881,Mannie,M,5
1881,Orley,M,5
1881,Seward,M,5
1881,Wiliam,M,5
1882,Margaret,F,1821
1882,Grace,F,1195
1882,Gertrude,F,939
1882,Lillie,F,810
1882,Lucy,F,673
1882,Blanche,F,547
1882,Della,F,447
1882,Lydia,F,342
1882,Nannie,F,299
1882,Kathryn,F,272
1882,Hannah,F,214
1882,Sophia,F,179
1882,Delia,F,143
1882,Victoria,F,132
1882,Millie,F,122
1882,Inez,F,106
1882,Lucinda,F,93
1882,Isabelle,F,81
1882,Adelaide,F,74
1882,Roxie,F,72
1882,Lila,F,65
1882,Mittie,F,63
1882,Hilda,F,58
1882,Naomi,F,54
1882,Zella,F,50
1882,Sudie,F,47
1882,Lee,F,43
1882,Melissa,F,41
1882,Margret,F,39
1882,Antoinette,F,35
1882,Artie,F,33
1882,Zora,F,32
1882,Alpha,F,29
1882,Antonia,F,28
1882,Lue,F,27
1882,Melvina,F,25
1882,Johnnie,F,24
1882,Pinkie,F,23
1882,Mariah,F,22
1882,Marcella,F,21
1882,Zula,F,21
1882,Ottilie,F,20
1882,Letitia,F,19
1882,Cleo,F,18
1882,Adda,F,17
1882,Velma,F,17
1882,India,F,16
1882,Deborah,F,15
1882,Muriel,F,15
1882,Harry,F,14
1882,Wilma,F,14
1882,Emeline,F,13
1882,Rowena,F,13
1882,Elda,F,12
1882,Idella,F,12
1882,Onie,F,12
1882,Arie,F,11
1882,Emelie,F,11
1882,Lovie,F,11
1882,Annabel,F,10
1882,Dolores,F,10
1882,Jewel,F,10
1882,Odessa,F,10
1882,Avis,F,9
1882,Felicia,F,9
1882,Kathryne,F,9
1882,Pennie,F,9
1882,Zada,F,9
1882,Carlotta,F,8
1882,Elfrieda,F,8
1882,Fronia,F,8
1882,Manuela,F,8
1882,Rachael,F,8
1882,Verona,F,8
1882,Ana,F,7
1882,Cherry,F,7
1882,Exie,F,7
1882,Kathyrn,F,7
1882,Mannie,F,7
1882,Prudence,F,7
1882,Tula,F,7
1882,Alyce,F,6
1882,Capitola,F,6
1882,Delila,F,6
1882,Fronie,F,6
1882,Justina,F,6
1882,Mahalie,F,6
1882,Odelia,F,6
1882,Ruthie,F,6
1882,Valeria,F,6
1882,Zena,F,6
1882,Annis,F,5
1882,Birdella,F,5
1882,Clifford,F,5
1882,Edward,F,5
1882,Francisca,F,5
1882,Jeannie,F,5
1882,Laurie,F,5
1882,Luda,F,5
1882,Modena,F,5
1882,Portia,F,5
1882,Selena,F,5
1882,Zaidee,F,5
1882,Thomas,M,2610
1882,Louis,M,852
1882,Oscar,M,625
1882,Elmer,M,441
1882,Martin,M,387
1882,Edgar,M,308
1882,Guy,M,253
1882,Raymond,M,230
1882,Horace,M,176
1882,Rufus,M,147
1882,Dennis,M,135
1882,Jess,M,122
1882,Victor,M,109
1882,Wallace,M,103
1882,Manuel,M,92
1882,Jasper,M,88
1882,Roscoe,M,81
1882,Harrison,M,76
1882,Curtis,M,70
1882,Austin,M,65
1882,Irving,M,61
1882,Gustave,M,57
1882,Barney,M,52
1882,Christian,M,49
1882,Chas,M,46
1882,Ervin,M,44
1882,Grant,M,41
1882,Burton,M,38
1882,Benjiman,M,35
1882,Al,M,33
1882,Carroll,M,32
1882,Antonio,M,29
1882,Pink,M,28
1882,Hans,M,27
1882,Hardy,M,26
1882,Frederic,M,25
1882,Laurence,M,24
1882,Ellsworth,M,22
1882,Wilfred,M,22
1882,Wilburn,M,21
1882,Judge,M,20
1882,Geo,M,19
1882,Artie,M,18
1882,Clay,M,17
1882,Tobe,M,17
1882,Enos,M,16
1882,Waldo,M,16
1882,Gerald,M,15
1882,Warner,M,15
1882,Dick,M,14
1882,Newt,M,14
1882,Cicero,M,13
1882,Lincoln,M,13
1882,Shelby,M,13
1882,Doc,M,12
1882,Giles,M,12
1882,Mat,M,12
1882,Benton,M,11
1882,Furman,M,11
1882,Omar,M,11
1882,Volney,M,11
1882,Ephriam,M,10
1882,Lowell,M,10
1882,Reinhold,M,10
1882,Theron,M,10
1882,Brooks,M,9
1882,Eric,M,9
1882,Len,M,9
1882,Winfred,M,9
1882,Angelo,M,8
1882,Bertha,M,8
1882,Eben,M,8
1882,Humphrey,M,8
1882,Mills,M,8
1882,Toney,M,8
1882,Alvie,M,7
1882,Commodore,M,7
1882,Emma,M,7
1882,Ford,M,7
1882,Ivory,M,7
1882,Marshal,M,7
1882,Rice,M,7
1882,Terry,M,7
1882,Alan,M,6
1882,Auguste,M,6
1882,Clabe,M,6
1882,Eliga,M,6
1882,Gerhard,M,6
1882,Hilliard,M,6
1882,Landon,M,6
1882,Ludwig,M,6
1882,Orval,M,6
1882,Rollo,M,6
1882,Vester,M,6
1882,Almond,M,5
1882,Bradley,M,5
1882,Darwin,M,5
1882,Ellery,M,5
1882,Ewin,M,5
1882,Griffin,M,5
1882,Hoy,M,5
1882,Julia,M,5
1882,Lewie,M,5
1882,Marian,M,5
1882,Newell,M,5
1882,Ottie,M,5
1882,Rudy,M,5
1882,Stanton,M,5
1882,Vance,M,5
1882,Worley,M,5
1883,Annie,F,1589
1883,Laura,F,1183
1883,Pearl,F,886
1883,Lillie,F,837
1883,Maggie,F,663
1883,Stella,F,529
1883,Sadie,F,425
1883,Alma,F,359
1883,Mollie,F,301
1883,Esther,F,260
1883,Ora,F,212
1883,Leona,F,178
1883,Sophia,F,159
1883,Maria,F,141
1883,Hazel,F,123
1883,Victoria,F,110
1883,Hilda,F,99
1883,Adelaide,F,85
1883,Selma,F,80
1883,Hettie,F,75
1883,Marguerite,F,70
1883,Cynthia,F,66
1883,Lida,F,62
1883,Mabelle,F,56
1883,Catharine,F,52
1883,Madge,F,49
1883,Annette,F,45
1883,John,F,40
1883,Lina,F,38
1883,Zora,F,35
1883,Lyda,F,33
1883,Tennie,F,32
1883,Nola,F,30
1883,Georgianna,F,28
1883,Leora,F,27
1883,Ettie,F,26
1883,Leta,F,25
1883,Juanita,F,24
1883,Hortense,F,23
1883,Eddie,F,22
1883,Susanna,F,22
1883,Mellie,F,21
1883,Lue,F,20
1883,Eda,F,19
1883,Verda,F,19
1883,Muriel,F,18
1883,Frank,F,17
1883,Samantha,F,17
1883,India,F,16
1883,Adela,F,15
1883,Mintie,F,15
1883,America,F,14
1883,Faye,F,14
1883,Alyce,F,13
1883,Genie,F,13
1883,Roxy,F,13
1883,Huldah,F,12
1883,Abigail,F,11
1883,Clifford,F,11
1883,Leatha,F,11
1883,Sophronia,F,11
1883,Corrine,F,10
1883,Glenna,F,10
1883,Matilde,F,10
1883,Viva,F,10
1883,Delpha,F,9
1883,Jewel,F,9
1883,Nealie,F,9
1883,Simona,F,9
1883,Aura,F,8
1883,Dellar,F,8
1883,Florine,F,8
1883,Kathryne,F,8
1883,Nelly,F,8
1883,Rosemary,F,8
1883,Attie,F,7
1883,Elenor,F,7
1883,Gertha,F,7
1883,Leslie,F,7
1883,Neta,F,7
1883,Rossie,F,7
1883,Allene,F,6
1883,Bee,F,6
1883,Christie,F,6
1883,Elfie,F,6
1883,Hennie,F,6
1883,Joyce,F,6
1883,Madeleine,F,6
1883,Mercedes,F,6
1883,Patty,F,6
1883,Rosia,F,6
1883,Valeria,F,6
1883,Arie,F,5
1883,Bettye,F,5
1883,Classie,F,5
1883,Elna,F,5
1883,Gena,F,5
1883,Jodie,F,5
1883,Lorene,F,5
1883,Mattye,F,5
1883,Nana,F,5
1883,Orie,F,5
1883,Ressie,F,5
1883,Tabitha,F,5
1883,Wilhelmine,F,5
1883,George,M,4736
1883,Fred,M,1502
1883,Daniel,M,615
1883,Alfred,M,457
1883,Ralph,M,385
1883,Michael,M,307
1883,Jack,M,242
1883,Patrick,M,213
1883,Philip,M,166
1883,Leo,M,142
1883,Eddie,M,125
1883,Dennis,M,112
1883,Victor,M,99
1883,Elijah,M,92
1883,Maurice,M,89
1883,Fredrick,M,84
1883,Jasper,M,74
1883,Nicholas,M,71
1883,Anton,M,63
1883,Ollie,M,61
1883,Augustus,M,53
1883,Bill,M,50
1883,Barney,M,48
1883,Vernon,M,46
1883,Abe,M,43
1883,Elisha,M,42
1883,Chas,M,38
1883,Ambrose,M,36
1883,Earle,M,33
1883,Clem,M,31
1883,Ruben,M,30
1883,Laurence,M,28
1883,Elliott,M,26
1883,Lucius,M,25
1883,Lem,M,24
1883,Porter,M,23
1883,Loren,M,22
1883,Harve,M,21
1883,Frederic,M,20
1883,Ramon,M,20
1883,Carlton,M,19
1883,Doc,M,18
1883,Leander,M,18
1883,Christ,M,17
1883,Raleigh,M,17
1883,Randolph,M,16
1883,Elvin,M,15
1883,Noble,M,15
1883,Ephraim,M,14
1883,Walton,M,14
1883,Jarvis,M,13
1883,Richmond,M,13
1883,Williams,M,13
1883,Dean,M,12
1883,Lincoln,M,12
1883,Wheeler,M,12
1883,Dale,M,11
1883,Hosea,M,11
1883,Orlando,M,11
1883,Wilburn,M,11
1883,Cassius,M,10
1883,Hector,M,10
1883,Mortimer,M,10
1883,Rube,M,10
1883,Alonza,M,9
1883,Collins,M,9
1883,Isadore,M,9
1883,Willam,M,9
1883,Barton,M,8
1883,Festus,M,8
1883,Melton,M,8
1883,Sanders,M,8
1883,Ballard,M,7
1883,Byrd,M,7
1883,Effie,M,7
1883,Furman,M,7
1883,Jimmy,M,7
1883,Milas,M,7
1883,Pleasant,M,7
1883,Vivian,M,7
1883,Ammon,M,6
1883,Coley,M,6
1883,Eldridge,M,6
1883,Hartwell,M,6
1883,Jeptha,M,6
1883,Maude,M,6
1883,Quincy,M,6
1883,Thos,M,6
1883,Whit,M,6
1883,Alphonsus,M,5
1883,Benedict,M,5
1883,Captain,M,5
1883,Commodore,M,5
1883,Elige,M,5
1883,Estill,M,5
1883,Gregorio,M,5
1883,Hyman,M,5
1883,Junious,M,5
1883,Lonie,M,5
1883,Mannie,M,5
1883,Norwood,M,5
1883,Roe,M,5
1883,Tilford,M,5
1884,Minnie,F,2243
1884,Bessie,F,1451
1884,Pearl,F,1138
1884,Louise,F,962
1884,Josephine,F,800
1884,Katherine,F,671
1884,Della,F,541
1884,Etta,F,423
1884,Addie,F,356
1884,Irene,F,324
1884,Virginia,F,263
1884,Rachel,F,230
1884,Josie,F,198
1884,Sophia,F,170
1884,Lou,F,146
1884,Christine,F,129
1884,Isabelle,F,115
1884,Alberta,F,102
1884,Mathilda,F,95
1884,Sue,F,92
1884,Frieda,F,85
1884,Wilhelmina,F,77
1884,Lura,F,73
1884,Fanny,F,66
1884,Gussie,F,62
1884,Leola,F,59
1884,Roberta,F,55
1884,Bell,F,50
1884,Cassie,F,45
1884,Catharine,F,42
1884,Dorothea,F,40
1884,Corinne,F,39
1884,Margie,F,37
1884,Maudie,F,35
1884,Linda,F,33
1884,Margret,F,32
1884,Zoe,F,31
1884,Octavia,F,29
1884,Alpha,F,27
1884,Matie,F,26
1884,Pansy,F,25
1884,Tina,F,24
1884,Altha,F,22
1884,Muriel,F,22
1884,Mariah,F,21
1884,Ione,F,20
1884,Charles,F,19
1884,Reba,F,19
1884,Emeline,F,18
1884,Mona,F,18
1884,Cathrine,F,17
1884,Mame,F,17
1884,Easter,F,16
1884,Metta,F,16
1884,Celestine,F,15
1884,Rosina,F,15
1884,Elda,F,14
1884,Madeleine,F,14
1884,Althea,F,13
1884,Ena,F,13
1884,Mahala,F,13
1884,Avie,F,12
1884,Isa,F,12
1884,Paulina,F,12
1884,Crystal,F,11
1884,Fleta,F,11
1884,Margarita,F,11
1884,Selena,F,11
1884,Zita,F,11
1884,Delphia,F,10
1884,Juana,F,10
1884,Mirtie,F,10
1884,Thomas,F,10
1884,Alva,F,9
1884,Cleva,F,9
1884,Eveline,F,9
1884,Josefa,F,9
1884,Missie,F,9
1884,Ursula,F,9
1884,Arlie,F,8
1884,Dellie,F,8
1884,Gail,F,8
1884,Loretto,F,8
1884,Nena,F,8
1884,Savilla,F,8
1884,Ammie,F,7
1884,Camille,F,7
1884,Eudora,F,7
1884,Goldia,F,7
1884,Lonie,F,7
1884,Nealy,F,7
1884,Roxanna,F,7
1884,Vassie,F,7
1884,Arley,F,6
1884,Cammie,F,6
1884,Elenora,F,6
1884,Gretchen,F,6
1884,Lady,F,6
1884,Louis,F,6
1884,Netta,F,6
1884,Rebekah,F,6
1884,Teckla,F,6
1884,Albert,F,5
1884,Arvie,F,5
1884,Bina,F,5
1884,Clarence,F,5
1884,Drucilla,F,5
1884,Ermine,F,5
1884,Hila,F,5
1884,Leontine,F,5
1884,Mag,F,5
1884,Minda,F,5
1884,Odile,F,5
1884,Paul,F,5
1884,Rissie,F,5
1884,Sarepta,F,5
1884,Tishia,F,5
1884,James,M,5693
1884,Walter,M,1902
1884,Richard,M,749
1884,Sam,M,533
1884,Lee,M,435
1884,Harvey,M,358
1884,Charley,M,290
1884,Hugh,M,246
1884,Leonard,M,206
1884,Stephen,M,165
1884,Leon,M,150
1884,Norman,M,130
1884,Gus,M,117
1884,Adolph,M,107
1884,Hiram,M,97
1884,Manuel,M,90
1884,Claud,M,85
1884,Wilbur,M,82
1884,Timothy,M,77
1884,Clayton,M,69
1884,Steve,M,66
1884,Glenn,M,61
1884,Millard,M,56
1884,Mathew,M,53
1884,Vernon,M,50
1884,Riley,M,47
1884,Roland,M,43
1884,Gordon,M,39
1884,Ward,M,38
1884,Mary,M,36
1884,Jackson,M,33
1884,Spencer,M,32
1884,Ole,M,30
1884,Johnie,M,28
1884,Lynn,M,27
1884,General,M,25
1884,Elza,M,24
1884,Ulysses,M,23
1884,Porter,M,22
1884,Leander,M,21
1884,Fay,M,20
1884,Sterling,M,20
1884,Loren,M,19
1884,Al,M,18
1884,Noble,M,18
1884,Alford,M,17
1884,Murray,M,17
1884,Elizabeth,M,16
1884,Reginald,M,16
1884,Emerson,M,15
1884,Winfred,M,15
1884,Harlan,M,14
1884,Buck,M,13
1884,Jones,M,13
1884,Sydney,M,13
1884,Elmo,M,12
1884,Noel,M,12
1884,Bart,M,11
1884,Gene,M,11
1884,Merrill,M,11
1884,Shirley,M,11
1884,Angelo,M,10
1884,Dale,M,10
1884,Finley,M,10
1884,Linus,M,10
1884,Terry,M,10
1884,Adrian,M,9
1884,Cora,M,9
1884,Lindsey,M,9
1884,Ottis,M,9
1884,Alphonso,M,8
1884,Creed,M,8
1884,Hershel,M,8
1884,Lonie,M,8
1884,Paris,M,8
1884,Tobias,M,8
1884,Wright,M,8
1884,Asberry,M,7
1884,Cameron,M,7
1884,Egbert,M,7
1884,French,M,7
1884,Humphrey,M,7
1884,Nickolas,M,7
1884,Ruffus,M,7
1884,Wayman,M,7
1884,Alvis,M,6
1884,Boss,M,6
1884,Chesley,M,6
1884,Ebb,M,6
1884,Elroy,M,6
1884,Hill,M,6
1884,Joeseph,M,6
1884,Lillian,M,6
1884,Myrtle,M,6
1884,Orson,M,6
1884,Roby,M,6
1884,Tommy,M,6
1884,Aden,M,5
1884,Benny,M,5
1884,Butler,M,5
1884,Cyril,M,5
1884,Ellen,M,5
1884,Farley,M,5
1884,Geroge,M,5
1884,Harvy,M,5
1884,Josephus,M,5
1884,Lot,M,5
1884,Marian,M,5
1884,Overton,M,5
1884,Reubin,M,5
1884,Sebron,M,5
1884,Tucker,M,5
1884,Winston,M,5
1885,Bertha,F,1860
1885,Sarah,F,1424
1885,Helen,F,1134
1885,Eva,F,971
1885,Josephine,F,783
1885,Rosa,F,623
1885,Alma,F,515
1885,Caroline,F,399
1885,Viola,F,345
1885,Ollie,F,305
1885,Belle,F,255
1885,Augusta,F,223
1885,Dorothy,F,196
1885,Maria,F,175
1885,Celia,F,153
1885,Lou,F,135
1885,Hilda,F,121
1885,Christina,F,107
1885,Lucille,F,100
1885,Loretta,F,91
1885,Adeline,F,86
1885,Mina,F,82
1885,Jeanette,F,76
1885,Regina,F,71
1885,Freda,F,67
1885,Myrtie,F,60
1885,Linnie,F,55
1885,Ophelia,F,51
1885,Margie,F,49
1885,Malinda,F,45
1885,Letha,F,43
1885,Dovie,F,41
1885,Nola,F,39
1885,Berta,F,35
1885,Antonia,F,33
1885,Leta,F,32
1885,Johnnie,F,31
1885,Molly,F,30
1885,Jimmie,F,28
1885,Leonora,F,27
1885,James,F,26
1885,Ellie,F,25
1885,Albina,F,24
1885,Adelia,F,23
1885,Corrie,F,22
1885,Winnifred,F,22
1885,Vada,F,21
1885,Ludie,F,20
1885,Easter,F,19
1885,Tessie,F,19
1885,Elinor,F,18
1885,Theodora,F,18
1885,Gail,F,17
1885,Samantha,F,17
1885,Evalyn,F,16
1885,Anastasia,F,15
1885,Neta,F,15
1885,Arrie,F,14
1885,Hanna,F,14
1885,Matie,F,14
1885,Adela,F,13
1885,Kathryne,F,13
1885,Zetta,F,13
1885,Exie,F,12
1885,Malissie,F,12
1885,Adell,F,11
1885,Eldora,F,11
1885,Juana,F,11
1885,Peggy,F,11
1885,Arizona,F,10
1885,Faith,F,10
1885,Leonie,F,10
1885,Monica,F,10
1885,Sybil,F,10
1885,Arvilla,F,9
1885,Elvina,F,9
1885,Hildur,F,9
1885,Leanna,F,9
1885,Santos,F,9
1885,Cleva,F,8
1885,Emmaline,F,8
1885,Helma,F,8
1885,Malvina,F,8
1885,Victorine,F,8
1885,Annis,F,7
1885,Daisie,F,7
1885,Florrie,F,7
1885,Lacy,F,7
1885,Maebelle,F,7
1885,Montie,F,7
1885,Rosamond,F,7
1885,Yetta,F,7
1885,Arminta,F,6
1885,Carra,F,6
1885,Delta,F,6
1885,Emaline,F,6
1885,Ferne,F,6
1885,Ilma,F,6
1885,Lala,F,6
1885,Lorna,F,6
1885,Miranda,F,6
1885,Olie,F,6
1885,Ruey,F,6
1885,Vannie,F,6
1885,Alcie,F,5
1885,Aurore,F,5
1885,Carry,F,5
1885,Daisey,F,5
1885,Eltha,F,5
1885,Flavia,F,5
1885,Glen,F,5
1885,Jess,F,5
1885,Lelie,F,5
1885,Lupe,F,5
1885,Margretta,F,5
1885,Neoma,F,5
1885,Rene,F,5
1885,Rozella,F,5
1885,Timmie,F,5
1885,John,M,8756
1885,Edward,M,2220
1885,Ernest,M,718
1885,Jesse,M,556
1885,Howard,M,438
1885,Eugene,M,345
1885,Jack,M,295
1885,Luther,M,259
1885,Jessie,M,202
1885,Bernard,M,160
1885,Eddie,M,141
1885,Alvin,M,125
1885,Amos,M,114
1885,Mack,M,104
1885,Adam,M,96
1885,Manuel,M,90
1885,Simon,M,83
1885,Marshall,M,78
1885,Hubert,M,72
1885,Cleve,M,69
1885,Millard,M,63
1885,Solomon,M,58
1885,Clifton,M,54
1885,Edd,M,51
1885,Abe,M,47
1885,Asa,M,43
1885,Kenneth,M,41
1885,Mary,M,38
1885,Porter,M,36
1885,Hans,M,33
1885,Emanuel,M,32
1885,Jonathan,M,30
1885,Elwood,M,28
